,authors,nom,prenom,rank_author,title,year
666,Xavier Aimé,Aimé,Xavier,1,SemioSem et ProxSem : mesures sémiotiques de similarité et de proximité conceptuelles.,2011
667,Frédéric Fürst,Fürst,Frédéric,2,SemioSem et ProxSem : mesures sémiotiques de similarité et de proximité conceptuelles.,2011
668,Pascale Kuntz,Kuntz,Pascale,3,SemioSem et ProxSem : mesures sémiotiques de similarité et de proximité conceptuelles.,2011
669,Francky Trichet,Trichet,Francky,4,SemioSem et ProxSem : mesures sémiotiques de similarité et de proximité conceptuelles.,2011
670,Bruno Albert,Albert,Bruno,1,Structuration sémantique des sensations tactiles.,2016
671,Cecilia Zanni-Merk,Zanni-Merk,Cecilia,2,Structuration sémantique des sensations tactiles.,2016
672,François de Bertrand de Beuvron,de,François,3,Structuration sémantique des sensations tactiles.,2016
673,Jean-Luc Maire,Maire,Jean-Luc,4,Structuration sémantique des sensations tactiles.,2016
674,Maurice Pillet,Pillet,Maurice,5,Structuration sémantique des sensations tactiles.,2016
675,Julien Charrier,Charrier,Julien,6,Structuration sémantique des sensations tactiles.,2016
676,Christophe Knecht,Knecht,Christophe,7,Structuration sémantique des sensations tactiles.,2016
677,Charles Teissèdre,Teissèdre,Charles,1,Du texte au portail sémantique : cas d'utilisation lié à des données temporelles.,2010
678,Delphine Battistelli,Battistelli,Delphine,2,Du texte au portail sémantique : cas d'utilisation lié à des données temporelles.,2010
679,Jean-Luc Minel,Minel,Jean-Luc,3,Du texte au portail sémantique : cas d'utilisation lié à des données temporelles.,2010
680,Amjad Abou Assali,Abou,Amjad,1,COBRA : Une plate-forme de RàPC basée sur des ontologies.,2009
681,Dominique Lenne,Lenne,Dominique,2,COBRA : Une plate-forme de RàPC basée sur des ontologies.,2009
682,Bruno Debray,Debray,Bruno,3,COBRA : Une plate-forme de RàPC basée sur des ontologies.,2009
683,Sébastien Bouchet,Bouchet,Sébastien,4,COBRA : Une plate-forme de RàPC basée sur des ontologies.,2009
684,Chloé Cabot,Cabot,Chloé,1,Intégration de données cliniques et omiques pour la recherche d'information dans le Dossier Patient Informatisé.,2015
685,Lina Fatima Soualmia,Fatima,Lina,2,Intégration de données cliniques et omiques pour la recherche d'information dans le Dossier Patient Informatisé.,2015
686,Stéfan Jacques Darmoni,Jacques,Stéfan,3,Intégration de données cliniques et omiques pour la recherche d'information dans le Dossier Patient Informatisé.,2015
687,Sami Ben Amor,Ben,Sami,1,SemMEP : Nouvelle approche sémantique pour la détection des communautés dans un réseau social.,2016
688,Lotfi Ben Romdhane,Ben,Lotfi,2,SemMEP : Nouvelle approche sémantique pour la détection des communautés dans un réseau social.,2016
689,Mounira Harzallah,Harzallah,Mounira,3,SemMEP : Nouvelle approche sémantique pour la détection des communautés dans un réseau social.,2016
690,Michel Crampes,Crampes,Michel,1,"Partition et recouvrement de communautés dans les graphes bipartis, unipartis et orientés.",2013
691,Michel Plantié,Plantié,Michel,2,"Partition et recouvrement de communautés dans les graphes bipartis, unipartis et orientés.",2013
692,Pierre-Loup Barazzutti,Barazzutti,Pierre-Loup,1,Un outil d'extraction interactive de connaissances à partir de traces : Transmute.,2015
693,Amélie Cordier,Cordier,Amélie,2,Un outil d'extraction interactive de connaissances à partir de traces : Transmute.,2015
694,Béatrice Fuchs,Fuchs,Béatrice,3,Un outil d'extraction interactive de connaissances à partir de traces : Transmute.,2015
695,Amina Annane,Annane,Amina,1,Réconciliation d'alignements multi-lingues dans BioPortal.,2016
696,Vincent Emonet,Emonet,Vincent,2,Réconciliation d'alignements multi-lingues dans BioPortal.,2016
697,Faiçal Azouaou,Azouaou,Faiçal,3,Réconciliation d'alignements multi-lingues dans BioPortal.,2016
698,Clément Jonquet,Jonquet,Clément,4,Réconciliation d'alignements multi-lingues dans BioPortal.,2016
699,Camille Pradel,Pradel,Camille,1,L'apprentissage d'ordonnancement pour l'appariement de questions.,2016
700,Baptiste Chardon,Chardon,Baptiste,2,L'apprentissage d'ordonnancement pour l'appariement de questions.,2016
701,Dominique Laurent,Laurent,Dominique,3,L'apprentissage d'ordonnancement pour l'appariement de questions.,2016
702,Sophie Muller,Muller,Sophie,4,L'apprentissage d'ordonnancement pour l'appariement de questions.,2016
703,Patrick Séguéla,Séguéla,Patrick,5,L'apprentissage d'ordonnancement pour l'appariement de questions.,2016
704,Sabine Bruaux,Bruaux,Sabine,1,OntoKADS : une ontologie générale de la résolution de problèmes.,2006
705,Gilles Kassel,Kassel,Gilles,2,OntoKADS : une ontologie générale de la résolution de problèmes.,2006
706,Gilles Morel,Morel,Gilles,3,OntoKADS : une ontologie générale de la résolution de problèmes.,2006
707,Benoît Encelle,Encelle,Benoît,1,Vers une modélisation des tâches pour l'assistance à la navigation et la reconception de sites Web.,2018
708,Karim Sehaba,Sehaba,Karim,2,Vers une modélisation des tâches pour l'assistance à la navigation et la reconception de sites Web.,2018
709,Mohamed Lamine Diakité,Lamine,Mohamed,1,Construction semi-automatique d'une ontologie sur des manuscrits ouest sahariens.,2015
710,Béatrice Bouchou-Markhoff,Bouchou-Markhoff,Béatrice,2,Construction semi-automatique d'une ontologie sur des manuscrits ouest sahariens.,2015
711,Thabet Slimani,Slimani,Thabet,1,Evaluation d'associations sémantiques dans une ontologie de domaine.,2009
712,Boutheina Ben Yaghlane,Ben,Boutheina,2,Evaluation d'associations sémantiques dans une ontologie de domaine.,2009
713,Khaled Mellouli,Mellouli,Khaled,3,Evaluation d'associations sémantiques dans une ontologie de domaine.,2009
714,David Leray,Leray,David,1,Acquisition de connaissances perceptives pour un agent assistant.,2007
715,Jean-Paul Sansonnet,Sansonnet,Jean-Paul,2,Acquisition de connaissances perceptives pour un agent assistant.,2007
716,Laurent Mazuel,Mazuel,Laurent,1,Alignement entre ontologie de domaine et la Snomed: trois études de cas.,2009
717,Jean Charlet,Charlet,Jean,2,Alignement entre ontologie de domaine et la Snomed: trois études de cas.,2009
718,Mélissa Mary,Mary,Mélissa,1,Interopérabilité sémantique dans le domaine du diagnostic in vitro : évaluation d'algorithmes sur LOINC et l'ontologie SNOMED CT.,2016
719,Lina Fatima Soualmia,Fatima,Lina,2,Interopérabilité sémantique dans le domaine du diagnostic in vitro : évaluation d'algorithmes sur LOINC et l'ontologie SNOMED CT.,2016
720,Xavier Gansel,Gansel,Xavier,3,Interopérabilité sémantique dans le domaine du diagnostic in vitro : évaluation d'algorithmes sur LOINC et l'ontologie SNOMED CT.,2016
721,Nourhène Alaya,Alaya,Nourhène,1,Nouvelle mesure de degré de relation sémantique pour une meilleur modularisation d'ontologies.,2013
722,Sadok Ben Yahia,Ben,Sadok,2,Nouvelle mesure de degré de relation sémantique pour une meilleur modularisation d'ontologies.,2013
723,Axel Reymonet,Reymonet,Axel,1,Modélisation de Ressources Termino-Ontologiques en OWL.,2007
724,Jérôme Thomas,Thomas,Jérôme,2,Modélisation de Ressources Termino-Ontologiques en OWL.,2007
725,Nathalie Aussenac-Gilles,Aussenac-Gilles,Nathalie,3,Modélisation de Ressources Termino-Ontologiques en OWL.,2007
726,Olivier Steichen,Steichen,Olivier,1,Construction d'une ontologie pour la prise en charge de l'hypertension artérielle.,2007
727,Christel Daniel-Le Bozec,Daniel-Le,Christel,2,Construction d'une ontologie pour la prise en charge de l'hypertension artérielle.,2007
728,Marie-Christine Jaulent,Jaulent,Marie-Christine,3,Construction d'une ontologie pour la prise en charge de l'hypertension artérielle.,2007
729,Jean Charlet,Charlet,Jean,4,Construction d'une ontologie pour la prise en charge de l'hypertension artérielle.,2007
730,Stéphanie Buisine,Buisine,Stéphanie,1,Optimiser le processus d'innovation grâce aux traces informatiques d'usages.,2010
731,Karan Fouladi,Fouladi,Karan,2,Optimiser le processus d'innovation grâce aux traces informatiques d'usages.,2010
732,Julien Nelson,Nelson,Julien,3,Optimiser le processus d'innovation grâce aux traces informatiques d'usages.,2010
733,William Turner,Turner,William,4,Optimiser le processus d'innovation grâce aux traces informatiques d'usages.,2010
734,Maxime Lefrançois,Lefrançois,Maxime,1,LinkedVocabularyEditor: une extension MediaWiki pour l'édition collaborative et la publication de vocabulaires liés.,2015
735,Antoine Zimmermann,Zimmermann,Antoine,2,LinkedVocabularyEditor: une extension MediaWiki pour l'édition collaborative et la publication de vocabulaires liés.,2015
736,María Poveda-Villalón,Poveda-Villalón,María,1,Besoins ontologiques d'un système d'irrigation intelligent : comparaison entre SSN et SAREF.,2018
737,Quang-Duy Nguyen,Nguyen,Quang-Duy,2,Besoins ontologiques d'un système d'irrigation intelligent : comparaison entre SSN et SAREF.,2018
738,Catherine Roussey,Roussey,Catherine,3,Besoins ontologiques d'un système d'irrigation intelligent : comparaison entre SSN et SAREF.,2018
739,Christophe De Vaulx,De,Christophe,4,Besoins ontologiques d'un système d'irrigation intelligent : comparaison entre SSN et SAREF.,2018
740,Jean-Pierre Chanet,Chanet,Jean-Pierre,5,Besoins ontologiques d'un système d'irrigation intelligent : comparaison entre SSN et SAREF.,2018
741,Chahrazed Mediani,Mediani,Chahrazed,1,Recommandation argumentée de ressources pédagogiques au sein d'un écosystème apprenant.,2016
742,Marie-Hélène Abel,Abel,Marie-Hélène,2,Recommandation argumentée de ressources pédagogiques au sein d'un écosystème apprenant.,2016
743,Jérôme David,David,Jérôme,1,Comparaison de mesures d'intérêt pour l'alignement de hiérarchies textuelles.,2007
744,Fabrice Guillet,Guillet,Fabrice,2,Comparaison de mesures d'intérêt pour l'alignement de hiérarchies textuelles.,2007
745,Henri Briand,Briand,Henri,3,Comparaison de mesures d'intérêt pour l'alignement de hiérarchies textuelles.,2007
746,Camille Pradel,Pradel,Camille,1,Expression de requêtes SPARQL à partir de patrons: prise en compte des relations.,2011
747,Ollivier Haemmerlé,Haemmerlé,Ollivier,2,Expression de requêtes SPARQL à partir de patrons: prise en compte des relations.,2011
748,Nathalie Hernandez,Hernandez,Nathalie,3,Expression de requêtes SPARQL à partir de patrons: prise en compte des relations.,2011
749,Marie Lefèvre,Lefèvre,Marie,1,Nathalie Guin.,2011
750,Amélie Cordier,Cordier,Amélie,2,Nathalie Guin.,2011
751,Stéphanie Jean-Daubias,Jean-Daubias,Stéphanie,3,Nathalie Guin.,2011
752,Mohamed Besnaci,Besnaci,Mohamed,1,Acquisition de connaissances pour importer des traces existantes dans un système de gestion de bases de traces.,2015
753,Nathalie Guin,Guin,Nathalie,2,Acquisition de connaissances pour importer des traces existantes dans un système de gestion de bases de traces.,2015
754,Pierre-Antoine Champin,Champin,Pierre-Antoine,3,Acquisition de connaissances pour importer des traces existantes dans un système de gestion de bases de traces.,2015
755,Maryse Salles,Salles,Maryse,1,Ontologies pour l'aide à la décision publique et prise en compte des doxas.,2009
756,Monique Grandbastien,Grandbastien,Monique,1,"Les ontologies du prototype LUISA, une architecture fondée sur des Web Services Sémantiques pour les ressources de formation.",2008
757,Benjamin Huynh-Kim-Bang,Huynh-Kim-Bang,Benjamin,2,"Les ontologies du prototype LUISA, une architecture fondée sur des Web Services Sémantiques pour les ressources de formation.",2008
758,Anne Monceaux,Monceaux,Anne,3,"Les ontologies du prototype LUISA, une architecture fondée sur des Web Services Sémantiques pour les ressources de formation.",2008
759,Vanda Luengo,Luengo,Vanda,1,TELEOS : de l'analyse de l'activité professionnelle à la formalisation des connaissances pour un environnement d'apprentissage.,2006
760,Lucile Vadcard,Vadcard,Lucile,2,TELEOS : de l'analyse de l'activité professionnelle à la formalisation des connaissances pour un environnement d'apprentissage.,2006
761,Michel Dubois,Dubois,Michel,3,TELEOS : de l'analyse de l'activité professionnelle à la formalisation des connaissances pour un environnement d'apprentissage.,2006
762,Dima Mufti-Alchawafa,Mufti-Alchawafa,Dima,4,TELEOS : de l'analyse de l'activité professionnelle à la formalisation des connaissances pour un environnement d'apprentissage.,2006
763,François Rousselot,Rousselot,François,1,La Conception Innovante : synthèse de systèmes ou résolution de problèmes ?,2006
764,Cecilia Zanni,Zanni,Cecilia,2,La Conception Innovante : synthèse de systèmes ou résolution de problèmes ?,2006
765,David Faye,Faye,David,1,RDF triples management in roStore.,2011
766,Olivier Curé,Curé,Olivier,2,RDF triples management in roStore.,2011
767,Guillaume Blin,Blin,Guillaume,3,RDF triples management in roStore.,2011
768,Cheikh Thiam,Thiam,Cheikh,4,RDF triples management in roStore.,2011
769,Jessica Pinaire,Pinaire,Jessica,1,Infarctus du myocarde : quelles sont les trajectoires de soins pronostiques du décès à l'hôpital?,2017
770,Jérôme Azé,Azé,Jérôme,2,Infarctus du myocarde : quelles sont les trajectoires de soins pronostiques du décès à l'hôpital?,2017
771,Sandra Bringay,Bringay,Sandra,3,Infarctus du myocarde : quelles sont les trajectoires de soins pronostiques du décès à l'hôpital?,2017
772,Paul Landais,Landais,Paul,4,Infarctus du myocarde : quelles sont les trajectoires de soins pronostiques du décès à l'hôpital?,2017
773,Rafik Abbes,Abbes,Rafik,1,Détection d'informations vitales pour la mise à jour de bases de connaissances.,2015
774,Nathalie Hernandez,Hernandez,Nathalie,2,Détection d'informations vitales pour la mise à jour de bases de connaissances.,2015
775,Karen Pinel-Sauvagnat,Pinel-Sauvagnat,Karen,3,Détection d'informations vitales pour la mise à jour de bases de connaissances.,2015
776,Mohand Boughanem,Boughanem,Mohand,4,Détection d'informations vitales pour la mise à jour de bases de connaissances.,2015
777,Pavel Arapov,Arapov,Pavel,1,Un wiki/IDE pour exploiter le web de données.,2014
778,Amel Ben Othmane,Ben,Amel,2,Un wiki/IDE pour exploiter le web de données.,2014
779,Michel Buffa,Buffa,Michel,3,Un wiki/IDE pour exploiter le web de données.,2014
780,Hakim Mokeddem,Mokeddem,Hakim,1,Intégration de raisonnements automatiques dans le système d'annotation MemoNote.,2012
781,Cyrille Desmoulins,Desmoulins,Cyrille,2,Intégration de raisonnements automatiques dans le système d'annotation MemoNote.,2012
782,Mathilde Lannes,Lannes,Mathilde,1,Du langage naturel à la connaissance il n'y a qu'un pas : SWIP.,2017
783,Fabien Amarger,Amarger,Fabien,2,Du langage naturel à la connaissance il n'y a qu'un pas : SWIP.,2017
784,Nicolas Seydoux,Seydoux,Nicolas,3,Du langage naturel à la connaissance il n'y a qu'un pas : SWIP.,2017
785,Nathalie Hernandez,Hernandez,Nathalie,4,Du langage naturel à la connaissance il n'y a qu'un pas : SWIP.,2017
786,Vincent Henry,Henry,Vincent,1,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
787,Arnaud Ferré,Ferré,Arnaud,2,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
788,Christine Froidevaux,Froidevaux,Christine,3,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
789,Anne Goelzer,Goelzer,Anne,4,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
790,Vincent Fromion,Fromion,Vincent,5,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
791,Sarah Cohen Boulakia,Cohen,Sarah,6,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
792,Sandra Dérozier,Dérozier,Sandra,7,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
793,Marc Dinh,Dinh,Marc,8,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
794,Ghislain Fiévet,Fiévet,Ghislain,9,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
795,Stephan Fischer 0002,Fischer,Stephan,10,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
796,Jean-François Gibrat,Gibrat,Jean-François,11,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
797,Valentin Loux,Loux,Valentin,12,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
798,Sabine Peres,Peres,Sabine,13,Représentation systémique multi-échelle des processus biologiques de la bactérie.,2016
799,Mike Donald Tapi-Nzali,Donald,Mike,1,Construction d'un vocabulaire patient/médecin dédié au cancer du sein à partir des médias sociaux.,2015
800,Sandra Bringay,Bringay,Sandra,2,Construction d'un vocabulaire patient/médecin dédié au cancer du sein à partir des médias sociaux.,2015
801,Christian Lavergne,Lavergne,Christian,3,Construction d'un vocabulaire patient/médecin dédié au cancer du sein à partir des médias sociaux.,2015
802,Thomas Opitz,Opitz,Thomas,4,Construction d'un vocabulaire patient/médecin dédié au cancer du sein à partir des médias sociaux.,2015
803,Jérôme Azé,Azé,Jérôme,5,Construction d'un vocabulaire patient/médecin dédié au cancer du sein à partir des médias sociaux.,2015
804,Caroline Mollevi,Mollevi,Caroline,6,Construction d'un vocabulaire patient/médecin dédié au cancer du sein à partir des médias sociaux.,2015
805,Sarra Ben Abbès,Ben,Sarra,1,Évaluation de classes sémantiques pour la construction d'ontologies.,2010
806,Haïfa Zargayouna,Zargayouna,Haïfa,2,Évaluation de classes sémantiques pour la construction d'ontologies.,2010
807,Adeline Nazarenko,Nazarenko,Adeline,3,Évaluation de classes sémantiques pour la construction d'ontologies.,2010
808,Jacques Bouaud,Bouaud,Jacques,1,Médecine factuelle et recommandations de bonne pratique : une extension du modèle classique pour expliquer les décisions médicales non conformes.,2012
809,Brigitte Séroussi,Séroussi,Brigitte,2,Médecine factuelle et recommandations de bonne pratique : une extension du modèle classique pour expliquer les décisions médicales non conformes.,2012
810,Papa Fary Diallo,Fary,Papa,1,HuTO: une Ontologie Temporelle Narrative pour les Applications du Web Sémantique.,2015
811,Olivier Corby,Corby,Olivier,2,HuTO: une Ontologie Temporelle Narrative pour les Applications du Web Sémantique.,2015
812,Isabelle Mirbel,Mirbel,Isabelle,3,HuTO: une Ontologie Temporelle Narrative pour les Applications du Web Sémantique.,2015
813,Moussa Lo,Lo,Moussa,4,HuTO: une Ontologie Temporelle Narrative pour les Applications du Web Sémantique.,2015
814,Seydina M. Ndiaye,M.,Seydina,5,HuTO: une Ontologie Temporelle Narrative pour les Applications du Web Sémantique.,2015
815,Raphaël Troncy,Troncy,Raphaël,1,LODE: une ontologie pour représenter des événements dans le web de données.,2010
816,Ryan Shaw 0001,Shaw,Ryan,2,LODE: une ontologie pour représenter des événements dans le web de données.,2010
817,Lynda Hardman,Hardman,Lynda,3,LODE: une ontologie pour représenter des événements dans le web de données.,2010
818,Pierre-Yves Gicquel,Gicquel,Pierre-Yves,1,Opérationnalisation d'un modèle sémantique du contexte pour l'apprentissage en mobilité.,2012
819,Dominique Lenne,Lenne,Dominique,2,Opérationnalisation d'un modèle sémantique du contexte pour l'apprentissage en mobilité.,2012
820,Cédric Lopez,Lopez,Cédric,1,ProVoc : une ontologie pour décrire des produits sur le Web.,2016
821,Farhad Nooralahzadeh,Nooralahzadeh,Farhad,2,ProVoc : une ontologie pour décrire des produits sur le Web.,2016
822,Elena Cabrio,Cabrio,Elena,3,ProVoc : une ontologie pour décrire des produits sur le Web.,2016
823,Frédérique Segond,Segond,Frédérique,4,ProVoc : une ontologie pour décrire des produits sur le Web.,2016
824,Fabien Gandon,Gandon,Fabien,5,ProVoc : une ontologie pour décrire des produits sur le Web.,2016
825,Jérôme Nobécourt,Nobécourt,Jérôme,1,Mise à disposition des spectres d'activité des antibiotiques pour le médecin généraliste : méthode et résultats.,2008
826,Catherine Duclos,Duclos,Catherine,2,Mise à disposition des spectres d'activité des antibiotiques pour le médecin généraliste : méthode et résultats.,2008
827,Laurie Planes,Planes,Laurie,1,Utilisation d'un outil de recherche d'information pour la mise en correspondance de thesaurus.,2013
828,Stéphane Dervaux,Dervaux,Stéphane,2,Utilisation d'un outil de recherche d'information pour la mise en correspondance de thesaurus.,2013
829,Juliette Dibie-Barthélemy,Dibie-Barthélemy,Juliette,3,Utilisation d'un outil de recherche d'information pour la mise en correspondance de thesaurus.,2013
830,Nicolas Guinet,Guinet,Nicolas,4,Utilisation d'un outil de recherche d'information pour la mise en correspondance de thesaurus.,2013
831,Liliana Ibanescu,Ibanescu,Liliana,5,Utilisation d'un outil de recherche d'information pour la mise en correspondance de thesaurus.,2013
832,Jean Charlet,Charlet,Jean,1,Décrire les maladies localisées et la physiopathologie pour une ontologie des urgences : un algorithme générique à partir de la FMA.,2014
833,Laurent Mazuel,Mazuel,Laurent,2,Décrire les maladies localisées et la physiopathologie pour une ontologie des urgences : un algorithme générique à partir de la FMA.,2014
834,Gunnar Declerck,Declerck,Gunnar,3,Décrire les maladies localisées et la physiopathologie pour une ontologie des urgences : un algorithme générique à partir de la FMA.,2014
835,Patrick Miroux,Miroux,Patrick,4,Décrire les maladies localisées et la physiopathologie pour une ontologie des urgences : un algorithme générique à partir de la FMA.,2014
836,Pierre Gayet,Gayet,Pierre,5,Décrire les maladies localisées et la physiopathologie pour une ontologie des urgences : un algorithme générique à partir de la FMA.,2014
837,Michel Chein,Chein,Michel,1,Définition de la sémantique des clés dans le web sémantique : un point de vue théorique.,2014
838,Madalina Croitoru,Croitoru,Madalina,2,Définition de la sémantique des clés dans le web sémantique : un point de vue théorique.,2014
839,Michel Leclère,Leclère,Michel,3,Définition de la sémantique des clés dans le web sémantique : un point de vue théorique.,2014
840,Nathalie Pernelle,Pernelle,Nathalie,4,Définition de la sémantique des clés dans le web sémantique : un point de vue théorique.,2014
841,Fatiha Saïs,Saïs,Fatiha,5,Définition de la sémantique des clés dans le web sémantique : un point de vue théorique.,2014
842,Danai Symeonidou,Symeonidou,Danai,6,Définition de la sémantique des clés dans le web sémantique : un point de vue théorique.,2014
843,Abir-Beatrice Karami,Karami,Abir-Beatrice,1,Apprentissage de connaissances d'adaptation à partir des feedbacks des utilisateurs.,2014
844,Karim Sehaba,Sehaba,Karim,2,Apprentissage de connaissances d'adaptation à partir des feedbacks des utilisateurs.,2014
845,Benoît Encelle,Encelle,Benoît,3,Apprentissage de connaissances d'adaptation à partir des feedbacks des utilisateurs.,2014
846,Sandra Bringay,Bringay,Sandra,1,Identifier la cible des émotions dans les forums de santé.,2014
847,Eric Kergosien,Kergosien,Eric,2,Identifier la cible des émotions dans les forums de santé.,2014
848,Pierre Pompidor,Pompidor,Pierre,3,Identifier la cible des émotions dans les forums de santé.,2014
849,Pascal Poncelet,Poncelet,Pascal,4,Identifier la cible des émotions dans les forums de santé.,2014
850,Mohamed Nader Jelassi,Nader,Mohamed,1,PERSOREC : un système personnalisé de recommandations pour les folksonomies basé sur les concepts quadratiques.,2016
851,Sadok Ben Yahia,Ben,Sadok,2,PERSOREC : un système personnalisé de recommandations pour les folksonomies basé sur les concepts quadratiques.,2016
852,Engelbert Mephu Nguifo,Mephu,Engelbert,3,PERSOREC : un système personnalisé de recommandations pour les folksonomies basé sur les concepts quadratiques.,2016
853,Yves Mercadier,Mercadier,Yves,1,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
854,Jérôme Azé,Azé,Jérôme,2,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
855,Sandra Bringay,Bringay,Sandra,3,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
856,Viviane Clavier,Clavier,Viviane,4,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
857,Erick Cuenca,Cuenca,Erick,5,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
858,Céline Paganelli,Paganelli,Céline,6,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
859,Pascal Poncelet,Poncelet,Pascal,7,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
860,Arnaud Sallaberry,Sallaberry,Arnaud,8,#AIDS Analyse Information Dangers Sexualité : caractériser les discours à propos du VIH dans les forums de santé.,2018
861,Nicolas Seydoux,Seydoux,Nicolas,1,"Rôle d'une base de connaissance dans SemIoTics, un système autonome contrôlant un appartement connecté.",2016
862,Khalil Drira,Drira,Khalil,2,"Rôle d'une base de connaissance dans SemIoTics, un système autonome contrôlant un appartement connecté.",2016
863,Nathalie Hernandez,Hernandez,Nathalie,3,"Rôle d'une base de connaissance dans SemIoTics, un système autonome contrôlant un appartement connecté.",2016
864,Thierry Monteil 0001,Monteil,Thierry,4,"Rôle d'une base de connaissance dans SemIoTics, un système autonome contrôlant un appartement connecté.",2016
865,Cécile L'Héritier,L'Héritier,Cécile,1,Etude d'une approche de Retour d'Expérience pour la découverte d'enseignements génériques dans le domaine humanitaire.,2018
866,Sébastien Harispe,Harispe,Sébastien,2,Etude d'une approche de Retour d'Expérience pour la découverte d'enseignements génériques dans le domaine humanitaire.,2018
867,Abdelhak Imoussaten,Imoussaten,Abdelhak,3,Etude d'une approche de Retour d'Expérience pour la découverte d'enseignements génériques dans le domaine humanitaire.,2018
868,Gilles Dusserre,Dusserre,Gilles,4,Etude d'une approche de Retour d'Expérience pour la découverte d'enseignements génériques dans le domaine humanitaire.,2018
869,Benoît Roig,Roig,Benoît,5,Etude d'une approche de Retour d'Expérience pour la découverte d'enseignements génériques dans le domaine humanitaire.,2018
870,Mohamed Nader Jelassi,Nader,Mohamed,1,Nouvelle approche de recommandation personnalisée dans les folksonomies basée sur le profil des utilisateurs.,2013
871,Sadok Ben Yahia,Ben,Sadok,2,Nouvelle approche de recommandation personnalisée dans les folksonomies basée sur le profil des utilisateurs.,2013
872,Engelbert Mephu Nguifo,Mephu,Engelbert,3,Nouvelle approche de recommandation personnalisée dans les folksonomies basée sur le profil des utilisateurs.,2013
873,Rokia Bendaoud,Bendaoud,Rokia,1,Construction d'une ontologie à partir d'un corpus de textes avec l'ACF.,2007
874,Mohamed Rouane Hacene,Rouane,Mohamed,2,Construction d'une ontologie à partir d'un corpus de textes avec l'ACF.,2007
875,Yannick Toussaint,Toussaint,Yannick,3,Construction d'une ontologie à partir d'un corpus de textes avec l'ACF.,2007
876,Bertrand Delecroix,Delecroix,Bertrand,4,Construction d'une ontologie à partir d'un corpus de textes avec l'ACF.,2007
877,Amedeo Napoli,Napoli,Amedeo,5,Construction d'une ontologie à partir d'un corpus de textes avec l'ACF.,2007
878,Sonia Cardoso,Cardoso,Sonia,1,De l'intérêt des ontologies modulaires. Application à la modélisation de la prise en charge de la SLA.,2018
879,Xavier Aimé,Aimé,Xavier,2,De l'intérêt des ontologies modulaires. Application à la modélisation de la prise en charge de la SLA.,2018
880,Vincent Meininger,Meininger,Vincent,3,De l'intérêt des ontologies modulaires. Application à la modélisation de la prise en charge de la SLA.,2018
881,David Grabli,Grabli,David,4,De l'intérêt des ontologies modulaires. Application à la modélisation de la prise en charge de la SLA.,2018
882,K. Bretonnel Cohen,Bretonnel,K.,5,De l'intérêt des ontologies modulaires. Application à la modélisation de la prise en charge de la SLA.,2018
883,Jean Charlet,Charlet,Jean,6,De l'intérêt des ontologies modulaires. Application à la modélisation de la prise en charge de la SLA.,2018
884,Khalil Riad Bouzidi,Riad,Khalil,1,Aide à la rédaction de documents réglementaires dans le domaine du bâtiment.,2012
885,Catherine Faron-Zucker,Faron-Zucker,Catherine,2,Aide à la rédaction de documents réglementaires dans le domaine du bâtiment.,2012
886,Bruno Fiés,Fiés,Bruno,3,Aide à la rédaction de documents réglementaires dans le domaine du bâtiment.,2012
887,Olivier Corby,Corby,Olivier,4,Aide à la rédaction de documents réglementaires dans le domaine du bâtiment.,2012
888,Nhan Le Thanh,Le,Nhan,5,Aide à la rédaction de documents réglementaires dans le domaine du bâtiment.,2012
889,Stella Marc-Zwecker,Marc-Zwecker,Stella,1,Implémentation d'un raisonnement spatial qualitatif sur les relations RCC8 au moyen de OWL et de SWRL.,2013
890,François de Bertrand de Beuvron,de,François,2,Implémentation d'un raisonnement spatial qualitatif sur les relations RCC8 au moyen de OWL et de SWRL.,2013
891,Cecilia Zanni-Merk,Zanni-Merk,Cecilia,3,Implémentation d'un raisonnement spatial qualitatif sur les relations RCC8 au moyen de OWL et de SWRL.,2013
